Date	Value
5/19/2023 16:00:00	-0.209
5/26/2023 16:00:00	-0.212
6/2/2023 16:00:00	-0.214
6/9/2023 16:00:00	-0.215
6/16/2023 16:00:00	-0.217
6/23/2023 16:00:00	-0.221
6/30/2023 16:00:00	-0.228
7/7/2023 16:00:00	-0.236
7/14/2023 16:00:00	-0.249
7/21/2023 16:00:00	-0.264
7/28/2023 16:00:00	-0.280
8/4/2023 16:00:00	-0.297
8/11/2023 16:00:00	-0.313
8/18/2023 16:00:00	-0.325
8/25/2023 16:00:00	-0.333
9/1/2023 16:00:00	-0.338
9/8/2023 16:00:00	-0.338
9/15/2023 16:00:00	-0.333
9/22/2023 16:00:00	-0.323
9/29/2023 16:00:00	-0.311
10/6/2023 16:00:00	-0.299
10/13/2023 16:00:00	-0.290
10/20/2023 16:00:00	-0.284
10/27/2023 16:00:00	-0.283
11/3/2023 16:00:00	-0.288
11/10/2023 16:00:00	-0.297
11/17/2023 16:00:00	-0.308
11/24/2023 16:00:00	-0.320
12/1/2023 16:00:00	-0.331
12/8/2023 16:00:00	-0.340
12/15/2023 16:00:00	-0.349
12/22/2023 16:00:00	-0.359
12/29/2023 16:00:00	-0.367
1/5/2024 16:00:00	-0.375
1/12/2024 16:00:00	-0.383
1/19/2024 16:00:00	-0.390
1/26/2024 16:00:00	-0.396
2/2/2024 16:00:00	-0.403
2/9/2024 16:00:00	-0.411
2/16/2024 16:00:00	-0.419
2/23/2024 16:00:00	-0.427
3/1/2024 16:00:00	-0.434
3/8/2024 16:00:00	-0.438
3/15/2024 16:00:00	-0.439
3/22/2024 16:00:00	-0.438
3/29/2024 16:00:00	-0.433
4/5/2024 16:00:00	-0.428
4/12/2024 16:00:00	-0.422
4/19/2024 16:00:00	-0.416
4/26/2024 16:00:00	-0.414
5/3/2024 16:00:00	-0.413
5/10/2024 16:00:00	-0.414
5/17/2024 16:00:00	-0.414
5/24/2024 16:00:00	-0.413
5/31/2024 16:00:00	-0.409
6/7/2024 16:00:00	-0.403
6/14/2024 16:00:00	-0.396
6/21/2024 16:00:00	-0.388
6/28/2024 16:00:00	-0.381
7/5/2024 16:00:00	-0.375
7/12/2024 16:00:00	-0.369
7/19/2024 16:00:00	-0.364
7/26/2024 16:00:00	-0.361
8/2/2024 16:00:00	-0.359
8/9/2024 16:00:00	-0.360
8/16/2024 16:00:00	-0.369
8/23/2024 16:00:00	-0.379
8/30/2024 16:00:00	-0.391
9/6/2024 16:00:00	-0.402
9/13/2024 16:00:00	-0.412
9/20/2024 16:00:00	-0.421
9/27/2024 16:00:00	-0.427
10/4/2024 16:00:00	-0.432
10/11/2024 16:00:00	-0.436
10/18/2024 16:00:00	-0.441
10/25/2024 16:00:00	-0.446
11/1/2024 16:00:00	-0.452
11/8/2024 16:00:00	-0.460
11/15/2024 16:00:00	-0.468
11/22/2024 16:00:00	-0.473
11/29/2024 16:00:00	-0.477
12/6/2024 16:00:00	-0.479
12/13/2024 16:00:00	-0.481
12/20/2024 16:00:00	-0.482
12/27/2024 16:00:00	-0.486
1/3/2025 16:00:00	-0.490
1/10/2025 16:00:00	-0.496
1/17/2025 16:00:00	-0.501
1/24/2025 16:00:00	-0.506
1/31/2025 16:00:00	-0.509
2/7/2025 16:00:00	-0.508
2/14/2025 16:00:00	-0.503
2/21/2025 16:00:00	-0.494
2/28/2025 16:00:00	-0.480
3/7/2025 16:00:00	-0.463
3/14/2025 16:00:00	-0.444
3/21/2025 16:00:00	-0.426
3/28/2025 16:00:00	-0.409
4/4/2025 16:00:00	-0.393
4/11/2025 16:00:00	-0.382
4/18/2025 16:00:00	-0.383
4/25/2025 16:00:00	-0.389
5/2/2025 16:00:00	-0.403
5/9/2025 16:00:00	-0.421
5/16/2025 16:00:00	-0.438
5/23/2025 16:00:00	-0.454
5/30/2025 16:00:00	-0.466
6/6/2025 16:00:00	-0.476
6/13/2025 16:00:00	-0.483
6/20/2025 16:00:00	-0.490
6/27/2025 16:00:00	-0.496
7/4/2025 16:00:00	-0.503
7/11/2025 16:00:00	-0.510
7/18/2025 16:00:00	-0.515
7/25/2025 16:00:00	-0.519
8/1/2025 16:00:00	-0.521
8/8/2025 16:00:00	-0.523
8/15/2025 16:00:00	-0.526
8/22/2025 16:00:00	-0.527
8/29/2025 16:00:00	-0.528
9/5/2025 16:00:00	-0.528
9/12/2025 16:00:00	-0.528
9/19/2025 16:00:00	-0.527
9/26/2025 16:00:00	-0.527
10/3/2025 16:00:00	-0.526
10/10/2025 16:00:00	-0.524
10/17/2025 16:00:00	-0.521
10/24/2025 16:00:00	-0.518
10/31/2025 16:00:00	-0.515
11/7/2025 16:00:00	-0.511
11/14/2025 16:00:00	-0.510
11/21/2025 16:00:00	-0.509
11/28/2025 16:00:00	-0.511
12/5/2025 16:00:00	-0.514
12/12/2025 16:00:00	-0.519
12/19/2025 16:00:00	-0.528
12/26/2025 16:00:00	-0.540
1/2/2026 16:00:00	-0.551
1/9/2026 16:00:00	-0.563
1/16/2026 16:00:00	-0.569
1/23/2026 16:00:00	-0.571
1/30/2026 16:00:00	-0.567
2/6/2026 16:00:00	-0.559
2/13/2026 16:00:00	-0.545
2/20/2026 16:00:00	-0.528
2/27/2026 16:00:00	-0.509
3/6/2026 16:00:00	-0.490
3/13/2026 16:00:00	-0.474
3/20/2026 16:00:00	-0.464
3/27/2026 16:00:00	-0.460
4/3/2026 16:00:00	-0.465
4/10/2026 16:00:00	-0.475
4/17/2026 16:00:00	-0.487
4/24/2026 16:00:00	-0.497
5/1/2026 16:00:00	-0.505
5/8/2026 16:00:00	-0.510
5/15/2026 16:00:00	-0.511
5/22/2026 16:00:00	-0.510
5/29/2026 16:00:00	-0.509
6/5/2026 16:00:00	-0.508
6/12/2026 16:00:00	-0.508
6/19/2026 16:00:00	-0.510
6/26/2026 16:00:00	-0.514
7/3/2026 16:00:00	-0.520
7/10/2026 16:00:00	-0.526
7/17/2026 16:00:00	-0.532
7/24/2026 16:00:00	-0.538
7/31/2026 16:00:00	-0.544
8/7/2026 16:00:00	-0.549
8/14/2026 16:00:00	-0.553
8/21/2026 16:00:00	-0.556
8/28/2026 16:00:00	-0.558
